label,message
0,dunno my dad said he coming home 2 bring us out 4 lunch yup i go w u lor i call u when i reach school lor
0,prabhaim sorydarealyfrm heart im sory
1,check out choose your babe videos smsshsexnetun fgkslpopw fgkslpo
0,forgot it takes me 3 years to shower sorry where you atyour phone dead yet
0,i will reach ur home in ltgt minutes
1,thesmszonecom lets you send free anonymous and masked messagesim sending this message from theredo you see the potential for abuse
0,i feel like a dick because i keep sleeping through your texts and facebook messages sup you in town
0,still got lessons in sch
0,do u knw dis no ltgt
0,sounds like there could be a lot of time spent in that chastity device boy grins or take your beatings like a good dog going to lounge in a nice long bath now
1,ringtone club gr8 new polys direct to your mobile every week
0,hello my love how goes that day i wish your well and fine babe and hope that you find some job prospects i miss you boytoy a teasing kiss
1,bored of speed dating try speedchat txt speedchat to 80155 if you dont like em txt swap and get a new chatter chat80155 pobox36504w45wq 150pmsg rcd 16
0,well keep in mind ive only got enough gas for one more round trip barring a sudden influx of cash
0,i just got home babe are you still awake
0,what you need you have a person to give na
0,yo my trip got postponed you still stocked up
0,hi mate its rv did u hav a nice hol just a message 3 say hello coz havent sent u 1 in ages started driving so stay off roadsrvx
0,why she wants to talk to me
0,shall i come to get pickle
0,i realise you are a busy guy and im trying not to be a bother i have to get some exams outta the way and then try the cars do have a gr8 day
0,neva mind its ok
0,well am officially in a philosophical hole so if u wanna call am at home ready to be saved
0,meet after lunch la
0,so many people seems to be special at first sight but only very few will remain special to you till your last sight maintain them till life ends shjas
0,i cant pick the phone right now pls send a message
0,oh yeahand hav a great time in newquaysend me a postcard 1 look after all the girls while im goneu know the 1im talkin boutxx
0,haha yeah 2 oz is kind of a shitload
0,did u download the fring app
0,hey you around ive got enough for a half the ten i owe you
0,then dun wear jeans lor
0,cheers lou yeah was a goodnite shame u neva came c ya gailxx
0,alex knows a guy who sells mids but hes down in south tampa and i dont think i could set it up before like 8
0,i keep seeing weird shit and bein all woah then realising its actually reasonable and im all oh
0,umma my life and vava umma love you lot dear
0,if e timing can then i go w u lor
0,oh really perform write a paper go to a movie and be home by midnight huh
0,oic i saw him too but i tot he din c me i found a group liao
0,haha hope can hear the receipt sound gd luck
0,no but the bluray player can
0,hey leave it not a big deal take care
0,kind of took it to garage centre part of exhaust needs replacing part ordered n taking it to be fixed tomo morning
1,this is the 2nd time we have tried 2 contact u u have won the 750 pound prize 2 claim is easy call 08712101358 now only 10p per min btnationalrate
0,its going goodno problembut still need little experience to understand american customer voice
0,hmmbad newshype park plaza 700 studio takenonly left 2 bedrm900
0,aight i should be there by 8 at the latest probably closer to 7 are jay and tyler down or should we just do two trips
1,great news call freefone 08006344447 to claim your guaranteed 1000 cash or 2000 gift speak to a live operator now
0,ill see but prolly yeah
0,she said do u mind if i go into the bedroom for a minute ok i sed in a sexy mood she came out 5 minuts latr wid a caken my wife
0,ok then r we meeting later
0,i will reach ur home in ltgt minutes
0,sorry dude dont know how i forgot even after dan reminded me sorry hope you guys had fun
0,does not operate after ltgt or what
1,449071512431 urgent this is the 2nd attempt to contact uu have won 1250 call 09071512433 b4 050703 tcsbcm4235wc1n3xx callcost 150ppm mobilesvary max7 50
0,hi im always online on yahoo and would like to chat with you someday
0,actually getting ready to leave the house
0,i sent them do you like
1,got what it takes 2 take part in the wrc rally in oz u can with lucozade energy text rally le to 61200 25p see packs or lucozadecoukwrc itcould be u
0,im at home n ready
1,not heard from u4 a while call me now am here all night with just my knickers on make me beg for it like u did last time 01223585236 xx luv nikiyu4net
0,hey darlin i can pick u up at college if u tell me wen where 2 mt love pete xx
1,wamma get laidwant real doggin locations sent direct to your mobile join the uks largest dogging network txt dogs to 69696 nownyt ec2a 3lp 150msg
1,urgent you have won a 1 week free membership in our 100000 prize jackpot txt the word claim to no 81010 tc wwwdbuknet lccltd pobox 4403ldnw1a7rw18
1,eastenders tv quiz what flower does dot compare herself to d violet e tulip f lily txt d e or f to 84025 now 4 chance 2 win 100 cash wkent150p16
0,sitting ard nothing to do lor u leh busy w work
0,r we still meeting 4 dinner tonight
0,today my system sh get readyall is well and i am also in the deep well
0,that would be great well be at the guild could meet on bristol road or somewhere will get in touch over weekend our plans take flight have a good week
0,thank you and by the way i just lost
1,this is the 2nd time we have tried to contact u u have won the 1450 prize to claim just call 09053750005 b4 310303 tcsstop sms 08718725756 140ppm
0,and how you will do that princess
0,sorry i missed your call can you please call back
1,we tried to call you re your reply to our sms for a video mobile 750 mins unlimited text free camcorder reply or call now 08000930705 del thurs
0,draw vai dont think so
0,then mums repent how
0,mum hope you are having a great day hoping this text meets you well and full of life have a great day abiola
0,you available now im like right around hillsborough amp ltgt th
0,okie
0,thats cool i am a gentleman and will treat you with dignity and respect
0,lol you wont feel bad when i use her money to take you out to a steak dinner d
0,no my mum went 2 dentist
0,lol yes our friendship is hanging on a thread cause u wont buy stuff
0,its a big difference ltgt versus ltgt every ltgt hrs
0,tell rob to mack his gf in the theater
0,missed your call cause i was yelling at scrappy miss u cant wait for u to come home im so lonely today
0,thanks a lot for your wishes on my birthday thanks you for making my birthday truly memorable
